"Time,""Voltage[V]"",""ε Voltage[V]"",""Current[µA]"",""ε Current[µA]"",""Pressure[Pa]"",""ε Pressure[Pa]"""
"2022-11-16 17:04:16.066,""11.28"",""0.00001"",""11.79"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.067,""15.91"",""0.00001"",""18.34"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.068,""20.53"",""0.00001"",""23.90"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.069,""25.42"",""0.00001"",""33.39"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.070,""30.04"",""0.00001"",""40.92"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.071,""34.93"",""0.00001"",""51.07"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.072,""39.95"",""0.00001"",""61.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.073,""39.02"",""0.00001"",""39.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.074,""33.48"",""0.00001"",""15.06"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.075,""27.93"",""0.00001"",""0.01"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.076,""21.98"",""0.00001"",""-9.81"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.077,""17.10"",""0.00001"",""-13.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.078,""11.55"",""0.00001"",""-16.36"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.079,""6.00"",""0.00001"",""-18.00"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.080,""0.85"",""0.00001"",""-18.65"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.081,""-3.77"",""0.00001"",""-18.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.082,""-8.79"",""0.00001"",""-19.31"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.083,""-13.42"",""0.00001"",""-19.96"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.084,""-18.70"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.085,""-23.19"",""0.00001"",""-24.22"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.086,""-28.47"",""0.00001"",""-25.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.087,""-33.36"",""0.00001"",""-27.82"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.088,""-38.51"",""0.00001"",""-29.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.089,""-40.76"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.090,""-35.21"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.091,""-29.93"",""0.00001"",""-21.27"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.092,""-24.78"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.093,""-19.10"",""0.00001"",""-15.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.094,""-13.68"",""0.00001"",""-13.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.095,""-8.26"",""0.00001"",""-9.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.096,""-2.72"",""0.00001"",""-2.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.097,""2.70"",""0.00001"",""4.59"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.098,""7.85"",""0.00001"",""9.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.099,""12.74"",""0.00001"",""14.74"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.100,""17.49"",""0.00001"",""19.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.101,""22.78"",""0.00001"",""27.50"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.102,""27.40"",""0.00001"",""34.70"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.103,""32.29"",""0.00001"",""43.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.104,""37.44"",""0.00001"",""53.69"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.105,""42.72"",""0.00001"",""66.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.106,""38.49"",""0.00001"",""34.37"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.107,""32.68"",""0.00001"",""13.43"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.108,""26.74"",""0.00001"",""-1.30"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.109,""21.59"",""0.00001"",""-7.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.110,""16.04"",""0.00001"",""-13.74"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.111,""10.49"",""0.00001"",""-16.36"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.112,""5.34"",""0.00001"",""-18.00"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.113,""0.45"",""0.00001"",""-18.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.114,""-4.30"",""0.00001"",""-18.00"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.115,""-9.32"",""0.00001"",""-19.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.116,""-14.47"",""0.00001"",""-20.62"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.117,""-19.10"",""0.00001"",""-20.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.118,""-23.98"",""0.00001"",""-23.23"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.119,""-29.00"",""0.00001"",""-24.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.120,""-33.89"",""0.00001"",""-27.16"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.121,""-38.64"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.122,""-38.38"",""0.00001"",""-26.51"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.123,""-33.10"",""0.00001"",""-24.22"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.124,""-27.68"",""0.00001"",""-22.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.125,""-21.87"",""0.00001"",""-18.65"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.126,""-16.72"",""0.00001"",""-17.02"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.127,""-11.17"",""0.00001"",""-13.74"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.128,""-5.75"",""0.00001"",""-7.52"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.129,""-0.07"",""0.00001"",""1.64"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.130,""5.08"",""0.00001"",""7.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.131,""10.10"",""0.00001"",""12.44"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.132,""14.59"",""0.00001"",""16.37"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.133,""19.74"",""0.00001"",""22.59"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.134,""24.49"",""0.00001"",""28.48"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.135,""28.98"",""0.00001"",""36.34"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.136,""34.14"",""0.00001"",""45.50"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.137,""39.29"",""0.00001"",""57.61"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.138,""42.85"",""0.00001"",""63.51"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.139,""37.17"",""0.00001"",""26.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.140,""31.49"",""0.00001"",""7.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.141,""26.34"",""0.00001"",""-2.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.142,""20.66"",""0.00001"",""-10.47"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.143,""15.38"",""0.00001"",""-14.72"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.144,""9.83"",""0.00001"",""-17.67"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.145,""4.94"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.146,""-0.21"",""0.00001"",""-20.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.147,""-4.96"",""0.00001"",""-21.93"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.148,""-10.11"",""0.00001"",""-23.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.149,""-14.74"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.150,""-19.89"",""0.00001"",""-25.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.151,""-24.78"",""0.00001"",""-26.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.152,""-29.79"",""0.00001"",""-27.16"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.153,""-34.42"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.154,""-39.44"",""0.00001"",""-28.47"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.155,""-36.40"",""0.00001"",""-27.49"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.156,""-31.25"",""0.00001"",""-25.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.157,""-25.57"",""0.00001"",""-23.23"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.158,""-20.42"",""0.00001"",""-22.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.159,""-14.87"",""0.00001"",""-19.96"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.160,""-9.59"",""0.00001"",""-16.36"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.161,""-3.77"",""0.00001"",""-6.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.162,""1.38"",""0.00001"",""1.31"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.163,""6.00"",""0.00001"",""7.21"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.164,""10.62"",""0.00001"",""12.12"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.165,""15.78"",""0.00001"",""19.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.166,""20.27"",""0.00001"",""24.23"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.167,""24.89"",""0.00001"",""30.77"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.168,""29.51"",""0.00001"",""38.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.169,""34.66"",""0.00001"",""48.78"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.170,""39.29"",""0.00001"",""59.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.171,""40.08"",""0.00001"",""45.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.172,""34.40"",""0.00001"",""17.68"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.173,""29.51"",""0.00001"",""2.30"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.174,""23.70"",""0.00001"",""-8.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.175,""18.29"",""0.00001"",""-13.41"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.176,""12.74"",""0.00001"",""-17.02"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.177,""7.98"",""0.00001"",""-17.67"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.178,""2.70"",""0.00001"",""-19.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.179,""-2.45"",""0.00001"",""-22.25"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.180,""-7.60"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.181,""-12.23"",""0.00001"",""-25.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.182,""-17.38"",""0.00001"",""-27.82"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.183,""-22.13"",""0.00001"",""-29.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.184,""-27.02"",""0.00001"",""-30.11"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.185,""-31.78"",""0.00001"",""-29.45"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.186,""-36.80"",""0.00001"",""-30.76"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.187,""-41.29"",""0.00001"",""-31.42"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.188,""-36.00"",""0.00001"",""-28.14"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.189,""-30.46"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.190,""-25.30"",""0.00001"",""-24.22"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.191,""-19.89"",""0.00001"",""-22.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.192,""-14.47"",""0.00001"",""-20.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.193,""-8.79"",""0.00001"",""-15.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.194,""-3.38"",""0.00001"",""-5.89"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.195,""1.51"",""0.00001"",""0.66"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.196,""5.87"",""0.00001"",""6.22"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.197,""11.02"",""0.00001"",""13.10"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.198,""15.38"",""0.00001"",""18.66"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.199,""20.00"",""0.00001"",""25.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.200,""24.76"",""0.00001"",""33.39"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.201,""29.64"",""0.00001"",""43.21"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.202,""34.40"",""0.00001"",""52.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.203,""39.02"",""0.00001"",""63.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.204,""36.78"",""0.00001"",""34.70"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.205,""31.89"",""0.00001"",""11.79"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.206,""26.61"",""0.00001"",""-3.92"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.207,""21.19"",""0.00001"",""-12.76"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.208,""15.91"",""0.00001"",""-16.69"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.209,""10.76"",""0.00001"",""-18.00"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.210,""5.47"",""0.00001"",""-18.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.211,""0.19"",""0.00001"",""-20.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.212,""-4.83"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.213,""-9.45"",""0.00001"",""-23.56"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.214,""-14.60"",""0.00001"",""-26.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.215,""-19.49"",""0.00001"",""-28.80"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.216,""-24.38"",""0.00001"",""-30.11"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.217,""-29.13"",""0.00001"",""-31.09"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.218,""-33.89"",""0.00001"",""-32.07"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.219,""-39.04"",""0.00001"",""-33.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.220,""-40.63"",""0.00001"",""-31.42"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.221,""-35.08"",""0.00001"",""-27.82"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.222,""-29.93"",""0.00001"",""-25.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.223,""-24.78"",""0.00001"",""-23.56"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.224,""-19.23"",""0.00001"",""-20.62"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.225,""-13.28"",""0.00001"",""-17.67"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.226,""-8.00"",""0.00001"",""-12.11"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.227,""-2.98"",""0.00001"",""-3.92"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.228,""1.64"",""0.00001"",""0.66"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.229,""6.66"",""0.00001"",""7.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.230,""11.15"",""0.00001"",""12.44"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.231,""16.04"",""0.00001"",""19.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.232,""20.53"",""0.00001"",""26.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.233,""25.55"",""0.00001"",""36.34"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.234,""30.31"",""0.00001"",""45.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.235,""35.06"",""0.00001"",""55.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.236,""39.42"",""0.00001"",""66.45"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.237,""35.06"",""0.00001"",""28.81"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.238,""29.64"",""0.00001"",""6.88"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.239,""24.49"",""0.00001"",""-7.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.240,""19.08"",""0.00001"",""-14.72"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.241,""14.06"",""0.00001"",""-17.67"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.242,""8.78"",""0.00001"",""-19.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.243,""3.49"",""0.00001"",""-21.27"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.244,""-1.92"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.245,""-6.42"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.246,""-11.70"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.247,""-16.45"",""0.00001"",""-25.53"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.248,""-21.21"",""0.00001"",""-26.51"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.249,""-25.83"",""0.00001"",""-28.80"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.250,""-30.72"",""0.00001"",""-29.45"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.251,""-35.74"",""0.00001"",""-32.07"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.252,""-41.02"",""0.00001"",""-34.36"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.253,""-39.17"",""0.00001"",""-31.09"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.254,""-34.02"",""0.00001"",""-29.13"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.255,""-28.61"",""0.00001"",""-26.51"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.256,""-23.19"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.257,""-17.51"",""0.00001"",""-18.65"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.258,""-11.83"",""0.00001"",""-15.38"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.259,""-6.55"",""0.00001"",""-8.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.260,""-1.53"",""0.00001"",""-1.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.261,""3.62"",""0.00001"",""4.26"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.262,""8.11"",""0.00001"",""8.84"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.263,""13.00"",""0.00001"",""14.08"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.264,""17.62"",""0.00001"",""20.63"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.265,""22.91"",""0.00001"",""28.81"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.266,""27.66"",""0.00001"",""37.98"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.267,""32.29"",""0.00001"",""47.79"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.268,""36.78"",""0.00001"",""57.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.269,""39.29"",""0.00001"",""53.03"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.270,""33.61"",""0.00001"",""21.28"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.271,""28.72"",""0.00001"",""3.61"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.272,""23.04"",""0.00001"",""-8.18"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.273,""17.89"",""0.00001"",""-13.74"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.274,""12.47"",""0.00001"",""-17.67"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.275,""7.06"",""0.00001"",""-20.29"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.276,""1.38"",""0.00001"",""-22.91"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.277,""-3.24"",""0.00001"",""-22.58"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.278,""-8.26"",""0.00001"",""-24.54"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.279,""-13.15"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.280,""-18.04"",""0.00001"",""-25.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.281,""-22.53"",""0.00001"",""-24.87"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.282,""-27.28"",""0.00001"",""-25.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.283,""-32.30"",""0.00001"",""-26.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.284,""-37.59"",""0.00001"",""-29.45"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.285,""-42.34"",""0.00001"",""-30.44"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.286,""-38.12"",""0.00001"",""-28.14"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.287,""-32.70"",""0.00001"",""-26.83"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.288,""-27.02"",""0.00001"",""-24.22"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.289,""-21.21"",""0.00001"",""-20.62"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.290,""-15.79"",""0.00001"",""-17.34"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.291,""-10.38"",""0.00001"",""-13.74"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.292,""-5.23"",""0.00001"",""-7.20"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.293,""0.45"",""0.00001"",""1.31"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.294,""5.34"",""0.00001"",""5.90"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.295,""10.36"",""0.00001"",""11.79"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.296,""15.38"",""0.00001"",""17.03"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.297,""20.53"",""0.00001"",""24.55"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.298,""25.55"",""0.00001"",""31.43"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.299,""30.57"",""0.00001"",""39.94"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.300,""35.32"",""0.00001"",""48.78"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.301,""40.61"",""0.00001"",""60.56"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.302,""39.29"",""0.00001"",""40.27"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.303,""33.34"",""0.00001"",""15.06"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.304,""27.66"",""0.00001"",""-0.32"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.305,""22.64"",""0.00001"",""-7.85"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.306,""17.36"",""0.00001"",""-11.78"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.307,""11.95"",""0.00001"",""-15.05"",""0.00001"",""0.00"",""0.00001"""
"2022-11-16 17:04:16.308,""6.27"",""0.00001"",""-19.31"",""0.00001"",""0.00"",""0.00001"""
